x1;y1;x2;y2
2.275537768884442357e+03;3.650750375187593818e+03;2.685192596298149056e+03;3.716308154077038580e+03
2.276138069034517230e+03;3.650425212606302921e+03;2.684942471235617631e+03;3.715907953976988665e+03
2.276738369184592557e+03;3.650100050025012479e+03;2.684692346173086662e+03;3.715507753876938295e+03
2.277338669334667429e+03;3.649774887443722037e+03;2.684442221110555238e+03;3.715107553776888381e+03
2.277938969484742302e+03;3.649449724862431140e+03;2.684192096048023814e+03;3.714707353676838466e+03
2.278539269634817174e+03;3.649124562281140697e+03;2.683941970985492844e+03;3.714307153576788551e+03
2.279139569784892501e+03;3.648799399699849801e+03;2.683691845922961420e+03;3.713906953476738181e+03
2.279739869934967373e+03;3.648474237118559358e+03;2.683441720860429996e+03;3.713506753376688266e+03
2.280340170085042701e+03;3.648149074537268461e+03;2.683191595797899026e+03;3.713106553276638351e+03
2.280940470235117573e+03;3.647823911955978019e+03;2.682941470735367602e+03;3.712706353176588436e+03
2.281540770385192445e+03;3.647498749374687122e+03;2.682691345672836178e+03;3.712306153076538067e+03
2.282141070535267772e+03;3.647173586793396680e+03;2.682441220610305209e+03;3.711905952976488152e+03
2.282741370685342645e+03;3.646848424212106238e+03;2.682191095547773784e+03;3.711505752876438237e+03
2.283341670835417972e+03;3.646523261630815341e+03;2.681940970485242815e+03;3.711105552776388322e+03
2.283941970985492844e+03;3.646198099049524899e+03;2.681690845422711391e+03;3.710705352676338407e+03
2.284542271135567717e+03;3.645872936468234002e+03;2.681440720360179967e+03;3.710305152576288037e+03
2.285142571285642589e+03;3.645547773886943560e+03;2.681190595297648997e+03;3.709904952476238122e+03
2.285742871435717916e+03;3.645222611305652663e+03;2.680940470235117573e+03;3.709504752376188208e+03
2.286343171585792788e+03;3.644897448724362221e+03;2.680690345172586149e+03;3.709104552276138293e+03
2.286943471735868116e+03;3.644572286143071324e+03;2.680440220110055179e+03;3.708704352176087923e+03
2.287543771885942988e+03;3.644247123561780882e+03;2.680190095047523755e+03;3.708304152076038008e+03
2.288144072036017860e+03;3.643921960980490439e+03;2.679939969984992331e+03;3.707903951975988093e+03
2.288744372186093187e+03;3.643596798399199542e+03;2.679689844922461361e+03;3.707503751875938178e+03
2.289344672336168060e+03;3.643271635817909100e+03;2.679439719859929937e+03;3.707103551775887809e+03
2.289944972486243387e+03;3.642946473236618203e+03;2.679189594797398513e+03;3.706703351675837894e+03
2.290545272636318259e+03;3.642621310655327761e+03;2.678939469734867544e+03;3.706303151575787979e+03
2.291145572786393132e+03;3.642296148074036864e+03;2.678689344672336119e+03;3.705902951475738064e+03
2.291745872936468004e+03;3.641970985492746422e+03;2.678439219609804695e+03;3.705502751375687694e+03
2.292346173086543331e+03;3.641645822911455525e+03;2.678189094547273726e+03;3.705102551275637779e+03
2.292946473236618203e+03;3.641320660330165083e+03;2.677938969484742302e+03;3.704702351175587864e+03
2.293546773386693530e+03;3.640995497748874186e+03;2.677688844422210877e+03;3.704302151075537950e+03
2.294147073536768403e+03;3.640670335167583744e+03;2.677438719359679908e+03;3.703901950975487580e+03
2.294747373686843275e+03;3.640345172586293302e+03;2.677188594297148484e+03;3.703501750875437665e+03
2.295347673836918602e+03;3.640020010005002405e+03;2.676938469234617514e+03;3.703101550775387750e+03
2.295947973986993475e+03;3.639694847423711963e+03;2.676688344172086090e+03;3.702701350675337835e+03
2.296548274137068802e+03;3.639369684842421066e+03;2.676438219109554666e+03;3.702301150575287465e+03
2.297148574287143674e+03;3.639044522261130624e+03;2.676188094047023696e+03;3.701900950475237551e+03
2.297748874437218547e+03;3.638719359679839727e+03;2.675937968984492272e+03;3.701500750375187636e+03
2.298349174587293419e+03;3.638394197098549284e+03;2.675687843921960848e+03;3.701100550275137721e+03
2.298949474737368746e+03;3.638069034517258842e+03;2.675437718859429879e+03;3.700700350175087351e+03
2.299549774887443618e+03;3.637743871935967945e+03;2.675187593796898454e+03;3.700300150075037436e+03
2.300150075037518945e+03;3.637418709354677503e+03;2.674937468734367030e+03;3.699899949974987521e+03
2.300750375187593818e+03;3.637093546773386606e+03;2.674687343671836061e+03;3.699499749874937606e+03
2.301350675337668690e+03;3.636768384192096164e+03;2.674437218609304637e+03;3.699099549774887237e+03
2.301950975487744017e+03;3.636443221610805267e+03;2.674187093546773212e+03;3.698699349674837322e+03
2.302551275637818890e+03;3.636118059029514825e+03;2.673936968484242243e+03;3.698299149574787407e+03
2.303151575787894217e+03;3.635792896448223928e+03;2.673686843421710819e+03;3.697898949474737492e+03
2.303751875937969089e+03;3.635467733866933486e+03;2.673436718359179395e+03;3.697498749374687577e+03
2.304352176088043961e+03;3.635142571285642589e+03;2.673186593296648425e+03;3.697098549274637207e+03
2.304952476238118834e+03;3.634817408704352147e+03;2.672936468234117001e+03;3.696698349174587293e+03
2.305552776388194161e+03;3.634492246123061705e+03;2.672686343171585577e+03;3.696298149074537378e+03
2.306153076538269033e+03;3.634167083541770808e+03;2.672436218109054607e+03;3.695897948974487463e+03
2.306753376688344360e+03;3.633841920960480365e+03;2.672186093046523183e+03;3.695497748874437093e+03
2.307353676838419233e+03;3.633516758379189469e+03;2.671935967983991759e+03;3.695097548774387178e+03
2.307953976988494105e+03;3.633191595797899026e+03;2.671685842921460790e+03;3.694697348674337263e+03
2.308554277138569432e+03;3.632866433216608129e+03;2.671435717858929365e+03;3.694297148574287348e+03
2.309154577288644305e+03;3.632541270635317687e+03;2.671185592796398396e+03;3.693896948474236979e+03
2.309754877438719632e+03;3.632216108054026790e+03;2.670935467733866972e+03;3.693496748374187064e+03
2.310355177588794504e+03;3.631890945472736348e+03;2.670685342671335547e+03;3.693096548274137149e+03
2.310955477738869376e+03;3.631565782891445906e+03;2.670435217608804578e+03;3.692696348174087234e+03
2.311555777888944249e+03;3.631240620310155009e+03;2.670185092546273154e+03;3.692296148074036864e+03
2.312156078039019576e+03;3.630915457728864567e+03;2.669934967483741730e+03;3.691895947973986949e+03
2.312756378189094448e+03;3.630590295147573670e+03;2.669684842421210760e+03;3.691495747873937034e+03
2.313356678339169775e+03;3.630265132566283228e+03;2.669434717358679336e+03;3.691095547773887120e+03
2.313956978489244648e+03;3.629939969984992331e+03;2.669184592296147912e+03;3.690695347673836750e+03
2.314557278639319520e+03;3.629614807403701889e+03;2.668934467233616942e+03;3.690295147573786835e+03
2.315157578789394847e+03;3.629289644822410992e+03;2.668684342171085518e+03;3.689894947473736920e+03
2.315757878939469720e+03;3.628964482241120550e+03;2.668434217108554094e+03;3.689494747373687005e+03
2.316358179089545047e+03;3.628639319659830107e+03;2.668184092046023125e+03;3.689094547273636636e+03
2.316958479239619919e+03;3.628314157078539210e+03;2.667933966983491700e+03;3.688694347173586721e+03
2.317558779389694791e+03;3.627988994497248768e+03;2.667683841920960276e+03;3.688294147073536806e+03
2.318159079539769664e+03;3.627663831915957871e+03;2.667433716858429307e+03;3.687893946973486891e+03
2.318759379689844991e+03;3.627338669334667429e+03;2.667183591795897883e+03;3.687493746873436521e+03
2.319359679839919863e+03;3.627013506753376532e+03;2.666933466733366913e+03;3.687093546773386606e+03
2.319959979989995190e+03;3.626688344172086090e+03;2.666683341670835489e+03;3.686693346673336691e+03
2.320560280140070063e+03;3.626363181590795193e+03;2.666433216608304065e+03;3.686293146573286776e+03
2.321160580290144935e+03;3.626038019009504751e+03;2.666183091545773095e+03;3.685892946473236407e+03
2.321760880440220262e+03;3.625712856428213854e+03;2.665932966483241671e+03;3.685492746373186492e+03
2.322361180590295135e+03;3.625387693846923412e+03;2.665682841420710247e+03;3.685092546273136577e+03
2.322961480740370462e+03;3.625062531265632970e+03;2.665432716358179277e+03;3.684692346173086662e+03
2.323561780890445334e+03;3.624737368684342073e+03;2.665182591295647853e+03;3.684292146073036747e+03
2.324162081040520206e+03;3.624412206103051631e+03;2.664932466233116429e+03;3.683891945972986377e+03
2.324762381190595079e+03;3.624087043521760734e+03;2.664682341170585460e+03;3.683491745872936463e+03
2.325362681340670406e+03;3.623761880940470292e+03;2.664432216108054035e+03;3.683091545772886548e+03
2.325962981490745278e+03;3.623436718359179395e+03;2.664182091045522611e+03;3.682691345672836633e+03
2.326563281640820605e+03;3.623111555777888952e+03;2.663931965982991642e+03;3.682291145572786263e+03
2.327163581790895478e+03;3.622786393196598510e+03;2.663681840920460218e+03;3.681890945472736348e+03
2.327763881940970350e+03;3.622461230615307613e+03;2.663431715857928793e+03;3.681490745372686433e+03
2.328364182091045677e+03;3.622136068034017171e+03;2.663181590795397824e+03;3.681090545272636518e+03
2.328964482241120550e+03;3.621810905452726274e+03;2.662931465732866400e+03;3.680690345172586149e+03
2.329564782391195877e+03;3.621485742871435832e+03;2.662681340670334976e+03;3.680290145072536234e+03
2.330165082541270749e+03;3.621160580290144935e+03;2.662431215607804006e+03;3.679889944972486319e+03
2.330765382691345621e+03;3.620835417708854493e+03;2.662181090545272582e+03;3.679489744872436404e+03
2.331365682841420494e+03;3.620510255127563596e+03;2.661930965482741158e+03;3.679089544772386034e+03
2.331965982991495821e+03;3.620185092546273154e+03;2.661680840420210188e+03;3.678689344672336119e+03
2.332566283141570693e+03;3.619859929964982257e+03;2.661430715357678764e+03;3.678289144572286204e+03
2.333166583291646020e+03;3.619534767383691815e+03;2.661180590295147340e+03;3.677888944472236290e+03
2.333766883441720893e+03;3.619209604802401373e+03;2.660930465232616370e+03;3.677488744372185920e+03
2.334367183591795765e+03;3.618884442221110476e+03;2.660680340170084946e+03;3.677088544272136005e+03
2.334967483741871092e+03;3.618559279639820033e+03;2.660430215107553977e+03;3.676688344172086090e+03
2.335567783891945965e+03;3.618234117058529137e+03;2.660180090045022553e+03;3.676288144072036175e+03
2.336168084042021292e+03;3.617908954477238694e+03;2.659929964982491128e+03;3.675887943971985806e+03
2.336768384192096164e+03;3.617583791895947797e+03;2.659679839919960159e+03;3.675487743871935891e+03
2.337368684342171036e+03;3.617258629314657355e+03;2.659429714857428735e+03;3.675087543771885976e+03
2.337968984492245909e+03;3.616933466733366458e+03;2.659179589794897311e+03;3.674687343671836061e+03
2.338569284642321236e+03;3.616608304152076016e+03;2.658929464732366341e+03;3.674287143571786146e+03
2.339169584792396108e+03;3.616283141570785574e+03;2.658679339669834917e+03;3.673886943471735776e+03
2.339769884942471435e+03;3.615957978989494677e+03;2.658429214607303493e+03;3.673486743371685861e+03
2.340370185092546308e+03;3.615632816408204235e+03;2.658179089544772523e+03;3.673086543271635946e+03
2.340970485242621180e+03;3.615307653826913338e+03;2.657928964482241099e+03;3.672686343171585577e+03
2.341570785392696507e+03;3.614982491245622896e+03;2.657678839419709675e+03;3.672286143071535662e+03
2.342171085542771380e+03;3.614657328664331999e+03;2.657428714357178706e+03;3.671885942971485747e+03
2.342771385692846252e+03;3.614332166083041557e+03;2.657178589294647281e+03;3.671485742871435832e+03
2.343371685842921579e+03;3.614007003501750660e+03;2.656928464232115857e+03;3.671085542771385917e+03
2.343971985992996451e+03;3.613681840920460218e+03;2.656678339169584888e+03;3.670685342671335547e+03
2.344572286143071324e+03;3.613356678339169775e+03;2.656428214107053464e+03;3.670285142571285633e+03
2.345172586293146651e+03;3.613031515757878879e+03;2.656178089044522039e+03;3.669884942471235718e+03
2.345772886443221523e+03;3.612706353176588436e+03;2.655927963981991070e+03;3.669484742371185803e+03
2.346373186593296850e+03;3.612381190595297539e+03;2.655677838919459646e+03;3.669084542271135433e+03
2.346973486743371723e+03;3.612056028014007097e+03;2.655427713856928676e+03;3.668684342171085518e+03
2.347573786893446595e+03;3.611730865432716200e+03;2.655177588794397252e+03;3.668284142071035603e+03
2.348174087043521922e+03;3.611405702851425758e+03;2.654927463731865828e+03;3.667883941970985688e+03
2.348774387193596795e+03;3.611080540270134861e+03;2.654677338669334858e+03;3.667483741870935319e+03
2.349374687343671667e+03;3.610755377688844419e+03;2.654427213606803434e+03;3.667083541770885404e+03
2.349974987493746994e+03;3.610430215107553522e+03;2.654177088544272010e+03;3.666683341670835489e+03
2.350575287643821866e+03;3.610105052526263080e+03;2.653926963481741041e+03;3.666283141570785574e+03
2.351175587793896739e+03;3.609779889944972638e+03;2.653676838419209616e+03;3.665882941470735204e+03
2.351775887943972066e+03;3.609454727363681741e+03;2.653426713356678192e+03;3.665482741370685289e+03
2.352376188094046938e+03;3.609129564782391299e+03;2.653176588294147223e+03;3.665082541270635375e+03
2.352976488244122265e+03;3.608804402201100402e+03;2.652926463231615799e+03;3.664682341170585460e+03
2.353576788394197138e+03;3.608479239619809960e+03;2.652676338169084374e+03;3.664282141070535090e+03
2.354177088544272010e+03;3.608154077038519063e+03;2.652426213106553405e+03;3.663881940970485175e+03
2.354777388694347337e+03;3.607828914457228620e+03;2.652176088044021981e+03;3.663481740870435260e+03
2.355377688844422210e+03;3.607503751875938178e+03;2.651925962981490557e+03;3.663081540770385345e+03
2.355977988994497082e+03;3.607178589294647281e+03;2.651675837918959587e+03;3.662681340670334976e+03
2.356578289144572409e+03;3.606853426713356839e+03;2.651425712856428163e+03;3.662281140570285061e+03
2.357178589294647281e+03;3.606528264132065942e+03;2.651175587793896739e+03;3.661880940470235146e+03
2.357778889444722154e+03;3.606203101550775500e+03;2.650925462731365769e+03;3.661480740370185231e+03
2.358379189594797481e+03;3.605877938969484603e+03;2.650675337668834345e+03;3.661080540270135316e+03
2.358979489744872353e+03;3.605552776388194161e+03;2.650425212606302921e+03;3.660680340170084946e+03
2.359579789894947680e+03;3.605227613806903264e+03;2.650175087543771951e+03;3.660280140070035031e+03
2.360180090045022553e+03;3.604902451225612822e+03;2.649924962481240527e+03;3.659879939969985116e+03
2.360780390195097425e+03;3.604577288644321925e+03;2.649674837418709103e+03;3.659479739869934747e+03
2.361380690345172752e+03;3.604252126063031483e+03;2.649424712356178134e+03;3.659079539769884832e+03
2.361980990495247624e+03;3.603926963481741041e+03;2.649174587293646709e+03;3.658679339669834917e+03
2.362581290645322497e+03;3.603601800900450144e+03;2.648924462231115740e+03;3.658279139569785002e+03
2.363181590795397824e+03;3.603276638319159701e+03;2.648674337168584316e+03;3.657878939469735087e+03
2.363781890945472696e+03;3.602951475737868805e+03;2.648424212106052892e+03;3.657478739369684718e+03
2.364382191095547569e+03;3.602626313156578362e+03;2.648174087043521922e+03;3.657078539269634803e+03
2.364982491245622896e+03;3.602301150575287465e+03;2.647923961980990498e+03;3.656678339169584888e+03
2.365582791395697768e+03;3.601975987993997023e+03;2.647673836918459074e+03;3.656278139069534973e+03
2.366183091545773095e+03;3.601650825412706126e+03;2.647423711855928104e+03;3.655877938969484603e+03
2.366783391695847968e+03;3.601325662831415684e+03;2.647173586793396680e+03;3.655477738869434688e+03
2.367383691845922840e+03;3.601000500250125242e+03;2.646923461730865256e+03;3.655077538769384773e+03
2.367983991995998167e+03;3.600675337668834345e+03;2.646673336668334287e+03;3.654677338669334858e+03
2.368584292146073039e+03;3.600350175087543903e+03;2.646423211605802862e+03;3.654277138569284489e+03
2.369184592296147912e+03;3.600025012506253006e+03;2.646173086543271438e+03;3.653876938469234574e+03
2.369784892446223239e+03;3.599699849924962564e+03;2.645922961480740469e+03;3.653476738369184659e+03
2.370385192596298111e+03;3.599374687343671667e+03;2.645672836418209044e+03;3.653076538269134744e+03
2.370985492746372984e+03;3.599049524762381225e+03;2.645422711355677620e+03;3.652676338169084374e+03
2.371585792896448311e+03;3.598724362181090328e+03;2.645172586293146651e+03;3.652276138069034459e+03
2.372186093046523183e+03;3.598399199599799886e+03;2.644922461230615227e+03;3.651875937968984545e+03
2.372786393196598510e+03;3.598074037018509443e+03;2.644672336168084257e+03;3.651475737868934630e+03
2.373386693346673383e+03;3.597748874437218547e+03;2.644422211105552833e+03;3.651075537768884260e+03
2.373986993496748255e+03;3.597423711855928104e+03;2.644172086043021409e+03;3.650675337668834345e+03
2.374587293646823582e+03;3.597098549274637207e+03;2.643921960980490439e+03;3.650275137568784430e+03
2.375187593796898454e+03;3.596773386693346765e+03;2.643671835917959015e+03;3.649874937468734515e+03
2.375787893946973327e+03;3.596448224112055868e+03;2.643421710855427591e+03;3.649474737368684146e+03
2.376388194097048654e+03;3.596123061530765426e+03;2.643171585792896622e+03;3.649074537268634231e+03
2.376988494247123526e+03;3.595797898949474529e+03;2.642921460730365197e+03;3.648674337168584316e+03
2.377588794397198399e+03;3.595472736368184087e+03;2.642671335667833773e+03;3.648274137068534401e+03
2.378189094547273726e+03;3.595147573786893190e+03;2.642421210605302804e+03;3.647873936968484486e+03
2.378789394697348598e+03;3.594822411205602748e+03;2.642171085542771380e+03;3.647473736868434116e+03
2.379389694847423925e+03;3.594497248624312306e+03;2.641920960480239955e+03;3.647073536768384201e+03
2.379989994997498798e+03;3.594172086043021409e+03;2.641670835417708986e+03;3.646673336668334287e+03
2.380590295147573670e+03;3.593846923461730967e+03;2.641420710355177562e+03;3.646273136568283917e+03
2.381190595297648997e+03;3.593521760880440070e+03;2.641170585292646138e+03;3.645872936468234002e+03
2.381790895447723869e+03;3.593196598299149628e+03;2.640920460230115168e+03;3.645472736368184087e+03
2.382391195597798742e+03;3.592871435717858731e+03;2.640670335167583744e+03;3.645072536268134172e+03
2.382991495747874069e+03;3.592546273136568288e+03;2.640420210105052320e+03;3.644672336168084257e+03
2.383591795897948941e+03;3.592221110555277846e+03;2.640170085042521350e+03;3.644272136068033888e+03
2.384192096048023814e+03;3.591895947973986949e+03;2.639919959979989926e+03;3.643871935967983973e+03
2.384792396198099141e+03;3.591570785392696507e+03;2.639669834917458502e+03;3.643471735867934058e+03
2.385392696348174013e+03;3.591245622811405610e+03;2.639419709854927532e+03;3.643071535767884143e+03
2.385992996498249340e+03;3.590920460230115168e+03;2.639169584792396108e+03;3.642671335667833773e+03
2.386593296648324213e+03;3.590595297648824271e+03;2.638919459729864684e+03;3.642271135567783858e+03
2.387193596798399085e+03;3.590270135067533829e+03;2.638669334667333715e+03;3.641870935467733943e+03
2.387793896948474412e+03;3.589944972486242932e+03;2.638419209604802290e+03;3.641470735367684028e+03
2.388394197098549284e+03;3.589619809904952490e+03;2.638169084542271321e+03;3.641070535267633659e+03
2.388994497248624157e+03;3.589294647323661593e+03;2.637918959479739897e+03;3.640670335167583744e+03
2.389594797398699484e+03;3.588969484742371151e+03;2.637668834417208473e+03;3.640270135067533829e+03
2.390195097548774356e+03;3.588644322161080709e+03;2.637418709354677503e+03;3.639869934967483914e+03
2.390795397698849229e+03;3.588319159579789812e+03;2.637168584292146079e+03;3.639469734867433544e+03
2.391395697848924556e+03;3.587993996998499370e+03;2.636918459229614655e+03;3.639069534767383630e+03
2.391995997998999428e+03;3.587668834417208473e+03;2.636668334167083685e+03;3.638669334667333715e+03
2.392596298149074755e+03;3.587343671835918030e+03;2.636418209104552261e+03;3.638269134567283800e+03
2.393196598299149628e+03;3.587018509254627133e+03;2.636168084042020837e+03;3.637868934467233885e+03
2.393796898449224500e+03;3.586693346673336691e+03;2.635917958979489867e+03;3.637468734367183515e+03
2.394397198599299827e+03;3.586368184092045794e+03;2.635667833916958443e+03;3.637068534267133600e+03
2.394997498749374699e+03;3.586043021510755352e+03;2.635417708854427019e+03;3.636668334167083685e+03
2.395597798899449572e+03;3.585717858929464910e+03;2.635167583791896050e+03;3.636268134067033316e+03
2.396198099049524899e+03;3.585392696348174013e+03;2.634917458729364625e+03;3.635867933966983401e+03
2.396798399199599771e+03;3.585067533766883571e+03;2.634667333666833201e+03;3.635467733866933486e+03
2.397398699349674644e+03;3.584742371185592674e+03;2.634417208604302232e+03;3.635067533766883571e+03
2.397998999499749971e+03;3.584417208604302232e+03;2.634167083541770808e+03;3.634667333666833656e+03
2.398599299649824843e+03;3.584092046023011335e+03;2.633916958479239838e+03;3.634267133566783286e+03
2.399199599799900170e+03;3.583766883441720893e+03;2.633666833416708414e+03;3.633866933466733371e+03
2.399799899949975043e+03;3.583441720860429996e+03;2.633416708354176990e+03;3.633466733366683457e+03
2.400400200100049915e+03;3.583116558279139554e+03;2.633166583291646020e+03;3.633066533266633087e+03
2.401000500250125242e+03;3.582791395697849111e+03;2.632916458229114596e+03;3.632666333166583172e+03
2.401600800400200114e+03;3.582466233116558215e+03;2.632666333166583172e+03;3.632266133066533257e+03
2.402201100550274987e+03;3.582141070535267772e+03;2.632416208104052203e+03;3.631865932966483342e+03
2.402801400700350314e+03;3.581815907953976875e+03;2.632166083041520778e+03;3.631465732866433427e+03
2.403401700850425186e+03;3.581490745372686433e+03;2.631915957978989354e+03;3.631065532766383058e+03
2.404002001000500059e+03;3.581165582791395536e+03;2.631665832916458385e+03;3.630665332666333143e+03
2.404602301150575386e+03;3.580840420210105094e+03;2.631415707853926961e+03;3.630265132566283228e+03
2.405202601300650258e+03;3.580515257628814197e+03;2.631165582791395536e+03;3.629864932466233313e+03
2.405802901450725585e+03;3.580190095047523755e+03;2.630915457728864567e+03;3.629464732366182943e+03
2.406403201600800458e+03;3.579864932466233313e+03;2.630665332666333143e+03;3.629064532266133028e+03
2.407003501750875330e+03;3.579539769884942416e+03;2.630415207603801719e+03;3.628664332166083113e+03
2.407603801900950657e+03;3.579214607303651974e+03;2.630165082541270749e+03;3.628264132066033198e+03
2.408204102051025529e+03;3.578889444722361077e+03;2.629914957478739325e+03;3.627863931965982829e+03
2.408804402201100402e+03;3.578564282141070635e+03;2.629664832416207901e+03;3.627463731865932914e+03
2.409404702351175729e+03;3.578239119559779738e+03;2.629414707353676931e+03;3.627063531765882999e+03
2.410005002501250601e+03;3.577913956978489296e+03;2.629164582291145507e+03;3.626663331665833084e+03
2.410605302651325474e+03;3.577588794397198399e+03;2.628914457228614083e+03;3.626263131565782714e+03
2.411205602801400801e+03;3.577263631815907956e+03;2.628664332166083113e+03;3.625862931465732800e+03
2.411805902951475673e+03;3.576938469234617514e+03;2.628414207103551689e+03;3.625462731365682885e+03
2.412406203101551000e+03;3.576613306653326617e+03;2.628164082041020265e+03;3.625062531265632970e+03
2.413006503251625873e+03;3.576288144072036175e+03;2.627913956978489296e+03;3.624662331165583055e+03
2.413606803401700745e+03;3.575962981490745278e+03;2.627663831915957871e+03;3.624262131065532685e+03
2.414207103551776072e+03;3.575637818909454836e+03;2.627413706853426902e+03;3.623861930965482770e+03
2.414807403701850944e+03;3.575312656328163939e+03;2.627163581790895478e+03;3.623461730865432855e+03
2.415407703851925817e+03;3.574987493746873497e+03;2.626913456728364054e+03;3.623061530765382486e+03
2.416008004002001144e+03;3.574662331165582600e+03;2.626663331665833084e+03;3.622661330665332571e+03
2.416608304152076016e+03;3.574337168584292158e+03;2.626413206603301660e+03;3.622261130565282656e+03
2.417208604302150889e+03;3.574012006003001261e+03;2.626163081540770236e+03;3.621860930465232741e+03
2.417808904452226216e+03;3.573686843421710819e+03;2.625912956478239266e+03;3.621460730365182826e+03
2.418409204602301088e+03;3.573361680840420377e+03;2.625662831415707842e+03;3.621060530265132456e+03
2.419009504752376415e+03;3.573036518259129480e+03;2.625412706353176418e+03;3.620660330165082541e+03
2.419609804902451287e+03;3.572711355677839038e+03;2.625162581290645448e+03;3.620260130065032627e+03
2.420210105052526160e+03;3.572386193096548141e+03;2.624912456228114024e+03;3.619859929964982257e+03
2.420810405202601487e+03;3.572061030515257698e+03;2.624662331165582600e+03;3.619459729864932342e+03
2.421410705352676359e+03;3.571735867933966802e+03;2.624412206103051631e+03;3.619059529764882427e+03
2.422011005502751232e+03;3.571410705352676359e+03;2.624162081040520206e+03;3.618659329664832512e+03
2.422611305652826559e+03;3.571085542771385917e+03;2.623911955977988782e+03;3.618259129564782597e+03
2.423211605802901431e+03;3.570760380190095020e+03;2.623661830915457813e+03;3.617858929464732228e+03
2.423811905952976304e+03;3.570435217608804578e+03;2.623411705852926389e+03;3.617458729364682313e+03
2.424412206103051631e+03;3.570110055027513681e+03;2.623161580790395419e+03;3.617058529264632398e+03
2.425012506253126503e+03;3.569784892446223239e+03;2.622911455727863995e+03;3.616658329164582483e+03
2.425612806403201830e+03;3.569459729864932342e+03;2.622661330665332571e+03;3.616258129064532113e+03
2.426213106553276702e+03;3.569134567283641900e+03;2.622411205602801601e+03;3.615857928964482198e+03
2.426813406703351575e+03;3.568809404702351003e+03;2.622161080540270177e+03;3.615457728864432283e+03
2.427413706853426902e+03;3.568484242121060561e+03;2.621910955477738753e+03;3.615057528764382369e+03
2.428014007003501774e+03;3.568159079539769664e+03;2.621660830415207784e+03;3.614657328664331999e+03
2.428614307153576647e+03;3.567833916958479222e+03;2.621410705352676359e+03;3.614257128564282084e+03
2.429214607303651974e+03;3.567508754377188779e+03;2.621160580290144935e+03;3.613856928464232169e+03
2.429814907453726846e+03;3.567183591795897883e+03;2.620910455227613966e+03;3.613456728364182254e+03
2.430415207603801719e+03;3.566858429214607440e+03;2.620660330165082541e+03;3.613056528264131884e+03
2.431015507753877046e+03;3.566533266633316543e+03;2.620410205102551117e+03;3.612656328164081970e+03
2.431615807903951918e+03;3.566208104052026101e+03;2.620160080040020148e+03;3.612256128064032055e+03
2.432216108054027245e+03;3.565882941470735204e+03;2.619909954977488724e+03;3.611855927963982140e+03
2.432816408204102117e+03;3.565557778889444762e+03;2.619659829914957299e+03;3.611455727863932225e+03
2.433416708354176990e+03;3.565232616308153865e+03;2.619409704852426330e+03;3.611055527763881855e+03
2.434017008504252317e+03;3.564907453726863423e+03;2.619159579789894906e+03;3.610655327663831940e+03
2.434617308654327189e+03;3.564582291145572981e+03;2.618909454727363482e+03;3.610255127563782025e+03
2.435217608804402062e+03;3.564257128564282084e+03;2.618659329664832512e+03;3.609854927463731656e+03
2.435817908954477389e+03;3.563931965982991642e+03;2.618409204602301088e+03;3.609454727363681741e+03
2.436418209104552261e+03;3.563606803401700745e+03;2.618159079539769664e+03;3.609054527263631826e+03
2.437018509254627133e+03;3.563281640820410303e+03;2.617908954477238694e+03;3.608654327163581911e+03
2.437618809404702461e+03;3.562956478239119406e+03;2.617658829414707270e+03;3.608254127063531996e+03
2.438219109554777333e+03;3.562631315657828964e+03;2.617408704352175846e+03;3.607853926963481626e+03
2.438819409704852660e+03;3.562306153076538067e+03;2.617158579289644877e+03;3.607453726863431712e+03
2.439419709854927532e+03;3.561980990495247624e+03;2.616908454227113452e+03;3.607053526763381797e+03
2.440020010005002405e+03;3.561655827913957182e+03;2.616658329164582483e+03;3.606653326663331882e+03
2.440620310155077732e+03;3.561330665332666285e+03;2.616408204102051059e+03;3.606253126563281512e+03
2.441220610305152604e+03;3.561005502751375843e+03;2.616158079039519635e+03;3.605852926463231597e+03
2.441820910455227477e+03;3.560680340170084946e+03;2.615907953976988665e+03;3.605452726363181682e+03
2.442421210605302804e+03;3.560355177588794504e+03;2.615657828914457241e+03;3.605052526263131767e+03
2.443021510755377676e+03;3.560030015007503607e+03;2.615407703851925817e+03;3.604652326163081398e+03
2.443621810905452548e+03;3.559704852426213165e+03;2.615157578789394847e+03;3.604252126063031483e+03
2.444222111055527876e+03;3.559379689844922268e+03;2.614907453726863423e+03;3.603851925962981568e+03
2.444822411205602748e+03;3.559054527263631826e+03;2.614657328664331999e+03;3.603451725862931653e+03
2.445422711355678075e+03;3.558729364682340929e+03;2.614407203601801029e+03;3.603051525762881283e+03
2.446023011505752947e+03;3.558404202101050487e+03;2.614157078539269605e+03;3.602651325662831368e+03
2.446623311655827820e+03;3.558079039519760045e+03;2.613906953476738181e+03;3.602251125562781453e+03
2.447223611805903147e+03;3.557753876938469148e+03;2.613656828414207212e+03;3.601850925462731539e+03
2.447823911955978019e+03;3.557428714357178706e+03;2.613406703351675787e+03;3.601450725362681169e+03
2.448424212106052892e+03;3.557103551775887809e+03;2.613156578289144363e+03;3.601050525262631254e+03
2.449024512256128219e+03;3.556778389194597366e+03;2.612906453226613394e+03;3.600650325162581339e+03
2.449624812406203091e+03;3.556453226613306470e+03;2.612656328164081970e+03;3.600250125062531424e+03
